original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
8604,5.0,True,,1,a_definir_apres_selection,"We are going to see if we can find a cheap packages somewhere under 12400 dollars. There will be 3 adults and 7 children travelling and for now we just want to see what is available out of Montreal
Between September 6 and 24",Montreal,,September 6,24,12400
8608,5.0,True,,5,a_definir_apres_selection,And are there any other places beneath our budget?,,,,,
8619,4.0,True,book,0,a_definir_apres_selection,"Hi there. I need to go from Beijing to Montreal from Sept 12-16
1800 max",Beijing,Montreal,Sept 12,16,1800
8623,4.0,True,book,3,a_definir_apres_selection,Where can I go from Salvador for free,Salvador,,,,free
8625,4.0,True,,4,a_definir_apres_selection,What!! Ok how about $400 Can I get anywhere on that budget,,,,,$400
8629,4.0,True,,5,a_definir_apres_selection,Do you have anything for a shorter stay? I only have 5 days off,,,,,
8631,4.0,True,,4,a_definir_apres_selection,What if I left from Monterrey instead?,Monterrey,,,,
8633,3.0,True,book,5,a_definir_apres_selection,Hello! I've been put in charge of booking a little work retreat As a reward for our recent success!,,,,,
8635,3.0,True,,1,a_definir_apres_selection,I just wanna go from Tel Aviv to Jerusalem August 25 to 28 Whatcha got,Tel Aviv,Jerusalem,August 25,28,
8637,3.0,True,,4,a_definir_apres_selection,Ok check Mannheim,,Mannheim,,,
8639,3.0,True,,5,a_definir_apres_selection,For 13,,,,,
8641,3.0,True,,3,a_definir_apres_selection,"You think you're done with me or something???
I want to go on a trip
And I want to leave from Tel Aviv",Tel Aviv,-1,,,
8643,4.0,True,book,4,a_definir_apres_selection,"Hi there, do you do flights out of Belo Horizonte?",Belo Horizonte,,,,
8645,4.0,True,,4,a_definir_apres_selection,I need to go to Cleveland though,,Cleveland,,,
8649,4.0,True,,4,a_definir_apres_selection,Would like to inquire about trips to Long Beach also,,Long Beach,,,
8657,4.0,True,,5,a_definir_apres_selection,what are dates?,,,,,
8662,2.0,True,book,3,a_definir_apres_selection,Please find me a package for 22 adults from Kabul to Tofino,Kabul,Tofino,,,
8664,2.0,True,,4,a_definir_apres_selection,No,,,,,-1
8666,2.0,True,,4,a_definir_apres_selection,25 of august,,,25 of august,,
8668,2.0,True,,5,a_definir_apres_selection,how about 6 people,,,,,
8670,2.0,True,,3,a_definir_apres_selection,8 from Kabul to Recife,Kabul,Recife,,,
8672,2.0,True,,3,a_definir_apres_selection,8 people from Kabul to anywhere on god’s green earth then,Kabul,-1,,,
8674,4.0,True,book,3,a_definir_apres_selection,"I have investment meetings in Sao Paulo, the dates are flexible, but I need to get there asap",,Sao Paulo,asap,,
8676,4.0,True,,4,a_definir_apres_selection,I dunno,-1,,,,
8678,4.0,True,,3,a_definir_apres_selection,no dates just me i think,,,-1,-1,
8691,5.0,True,book,3,a_definir_apres_selection,"hey buddy. i wanna maybe go to ciudad juarez
get a little crazy out of the cold lol
leaving from toronto ok????",toronto,ciudad juarez,,,
8693,5.0,True,,4,a_definir_apres_selection,ummmm nah,,,,,-1
8695,5.0,True,,5,a_definir_apres_selection,mmmm ill tell u later lol ok,,,,,
8702,5.0,True,book,0,a_definir_apres_selection,"I am going to try to bring my kids to see their mother in Jerusalem. I would like you to assist me in this booking
I have no idea where I am leaving from or when or how much money I have
Just send me to Jerusalem with 5 kids",-1,Jerusalem,-1,-1,-1
8704,5.0,True,,4,a_definir_apres_selection,Well what if we go to nearby Cancun,,Cancun,,,
8708,5.0,True,book,5,a_definir_apres_selection,Let’s book it I guess,,,,,
8711,3.0,True,book,4,a_definir_apres_selection,need to get out of town asap. like this saturday,,,this saturday,,
8713,3.0,True,,4,a_definir_apres_selection,get me to sacramento,,sacramento,,,
8715,3.0,True,,4,a_definir_apres_selection,vitoria,vitoria,,,,
8717,3.0,True,,4,a_definir_apres_selection,I got 2700 to spend,,,,,2700
8719,3.0,True,,5,a_definir_apres_selection,Ok well do you have anything departing near that date?,,,,,
8723,3.0,True,book,0,a_definir_apres_selection,"Portland to St. Petersburg please. Under 3300 please
Sept 13-17",Portland,St. Petersburg,Sept 13,17,3300
8725,5.0,True,book,3,a_definir_apres_selection,Stuttgart to SL,Stuttgart,SL,,,
8727,5.0,True,,3,a_definir_apres_selection,August 30 until September 12,,,August 30,September 12,
8731,5.0,True,,4,a_definir_apres_selection,no,,,,,-1
8735,5.0,True,,5,a_definir_apres_selection,How much would the economy package do?,,,,,
8739,4.0,True,,3,a_definir_apres_selection,"Hello there. I’m trying to get to to Sapporo
from Paris",Paris,Sapporo,,,
8741,4.0,True,,4,a_definir_apres_selection,3300,,,,,3300
8743,4.0,True,,4,a_definir_apres_selection,25 August,,,25 August,,
8745,4.0,True,,4,a_definir_apres_selection,what about for 4300,,,,,4300
8747,5.0,True,book,5,a_definir_apres_selection,Hi! My wife told me to look up some possible vacations,,,,,
8749,5.0,True,,3,a_definir_apres_selection,We live in Dublin. Going to Sacramento,Dublin,Sacramento,,,
8751,5.0,True,,5,a_definir_apres_selection,"2 adults, 1 child",,,,,
8753,5.0,True,,4,a_definir_apres_selection,2100,,,,,2100
8755,5.0,True,,4,a_definir_apres_selection,"Yes, we'd like to have our vacation be sometime in the first two weeks of September",,,first two weeks of September,,
8759,5.0,True,,4,a_definir_apres_selection,Our next city of interest is Hamburg,,Hamburg,,,
8761,5.0,True,,4,a_definir_apres_selection,Oh dear. Please check Punta Cana,,Punta Cana,,,
8763,5.0,True,,4,a_definir_apres_selection,Would different results appear if I increased our budget by $1000?,,,,,increased our budget by $1000
8769,4.0,True,book,3,a_definir_apres_selection,I want to leave from San Antonio and keep the price under three thousand two hundred,San Antonio,,,,under three thousand two hundred
8771,4.0,True,,4,a_definir_apres_selection,Sao Paulo… as earlier stated,,Sao Paulo,,,
8773,4.0,True,,4,a_definir_apres_selection,Can I leave from Curitiba instead,Curitiba,,,,
8775,4.0,True,,5,a_definir_apres_selection,"OK, whats the hotel like",,,,,
8783,5.0,True,book,3,a_definir_apres_selection,I WANT TO LEAVE FROM JERUSALEM. ROME I WANT TO GO WITH A DOZEN PEOPLE,JERUSALEM,ROME,,,
8785,5.0,True,,3,a_definir_apres_selection,WELL WHAT IF I LEAVE FORM JERUSALEM ON AUGUST TWENTY FIFTH,JERUSALEM,,AUGUST TWENTY FIFTH,,
8787,5.0,True,,3,a_definir_apres_selection,WELL I WILL GO TO BIRMINGHAM THEN. I WILL STILL LEAVE FROM JERUSALEM BUT I WILL ONLY BRING 2 OTHER ADULTS SO THATS 3 ADULST IN TOTAL GOT IT?,JERUSALEM,BIRMINGHAM,,,
8792,3.0,False,,3,a_definir_apres_selection,"I wanna go to Cairo
No I dont
I live there actually
I wanna go to Cleveland",Cairo,Cleveland,,,
8794,3.0,False,,4,a_definir_apres_selection,I wanna go on 9/11,,,9/11,,
8796,3.0,False,,5,a_definir_apres_selection,Well what if I give it a flexible date,,,,,
8799,5.0,True,book,4,a_definir_apres_selection,Can you get me out of Tofino???,Tofino,,,,
8801,5.0,True,,4,a_definir_apres_selection,Kochi please,,Kochi,,,
8803,5.0,True,,3,a_definir_apres_selection,"3200 dawg, please hurry I want to leave today if I can",,,today,,3200
8805,5.0,True,,4,a_definir_apres_selection,What about Houston??,,Houston,,,
8807,3.0,True,,3,a_definir_apres_selection,Hello there. I would be intersted in travelling from Cordoba to Tokyo and I’m hoping you could help me with that,Cordoba,Tokyo,,,
8809,3.0,True,,4,a_definir_apres_selection,20200. 4 adults 2 kids,,,,,20200
8813,3.0,True,,5,a_definir_apres_selection,I want to know the flight details please,,,,,
8817,3.0,True,book,5,a_definir_apres_selection,"Ok, I think that’ll work",,,,,
8819,5.0,False,book,2,a_definir_apres_selection,um so i am getting married in calgary next week congrats to me and am trying to maybe book a honeymoon to Hiroshima with my hubby for hmmm some time after september 8 cause thats when we're hitchin,calgary,Hiroshima,after september 8,,
8823,5.0,False,,4,a_definir_apres_selection,"ok, well, worse case scenario we had kingston in our back pocket so perhaps you could find us a little love shack there",,kingston,,,
8827,5.0,False,,4,a_definir_apres_selection,wow thats just above our budget but tempting.. are there any higher rated hotels available in kingston though??,,kingston,,,
8831,5.0,False,book,5,a_definir_apres_selection,"terrific, lets book :smile: thanks",,,,,
8833,5.0,True,book,2,a_definir_apres_selection,"Goiania to Marseille, I need a flight for 14 adults for 2300 total. This is very important, do you understand?",Goiania,Marseille,,,2300
8835,5.0,True,,3,a_definir_apres_selection,"Evidently the importance of my request is lost on you. Fair enough, find me one ticket for Kyoto then,
Budget at 7500",,Kyoto,,,7500
8839,5.0,True,book,5,a_definir_apres_selection,I would,,,,,
8841,5.0,True,book,3,a_definir_apres_selection,book me from COLORADO to athens,COLORADO,athens,,,
8843,5.0,True,,4,a_definir_apres_selection,0.0042 million USD,,,,,0.0042 million USD
8845,5.0,True,,5,a_definir_apres_selection,1 mega-stud. i.e. me,,,,,
8847,5.0,True,,4,a_definir_apres_selection,anytime between now and the end of the universe,,,-1,,
8855,5.0,True,book,2,a_definir_apres_selection,"I need to schmooze a few fellas who are high stake investors with my company. So we're gonna take em a little business trip to Vancouver
Leaving from Sydney
They're big spenders so the budget is of no consequence",Sydney,Vancouver,,,-1
8857,5.0,True,,3,a_definir_apres_selection,I can't leave until September 6th. but the return date is flexible,,,September 6th,-1,
8859,5.0,True,,5,a_definir_apres_selection,5 adults in total,,,,,
8865,5.0,True,,4,a_definir_apres_selection,Could you tell me whats free in Pittsburgh?,,Pittsburgh,,,
8871,5.0,True,,5,a_definir_apres_selection,What might be the price if we flew Business class?,,,,,
8875,3.0,True,book,5,a_definir_apres_selection,hi there i want 2 search on a trip 2 go………..,,,,,
8877,3.0,True,,3,a_definir_apres_selection,i live in  sydney and i am going 2 bring my grandkids on a special vacation…..can we go to curitiba……...,sydney,curitiba,,,
8879,3.0,True,,5,a_definir_apres_selection,my 3 grandchildren….,,,,,
8881,3.0,True,,4,a_definir_apres_selection,3100 dollars...,,,,,3100
8883,3.0,True,,4,a_definir_apres_selection,what if we go to maceio…………………..,,maceio,,,
8885,3.0,True,,4,a_definir_apres_selection,u are breaking this old womans heart………….. can we go 2 vancouver...,,vancouver,,,
8887,2.0,True,,3,a_definir_apres_selection,Working long hours in Mexico City. Can you look for trips to Kobe,Mexico City,Kobe,,,
8889,2.0,True,,4,a_definir_apres_selection,Would I theoretically be able to go to Vancouver?,,Vancouver,,,
8897,2.0,True,,4,a_definir_apres_selection,Draw up a Ciudad Juarez trip while you're at it,,Ciudad Juarez,,,
8906,1.0,True,book,3,a_definir_apres_selection,HOUSTON TO PUNTA CANA,HOUSTON,PUNTA CANA,,,
8908,1.0,True,,4,a_definir_apres_selection,NO,,,,,-1
8912,1.0,True,,4,a_definir_apres_selection,August 28,,,August 28,,
8914,1.0,True,,4,a_definir_apres_selection,GO TO PUEBLA INSTEAD,,PUEBLA,,,
8916,1.0,True,,4,a_definir_apres_selection,GO TO ULSAN,,ULSAN,,,
8918,5.0,True,book,2,a_definir_apres_selection,"get me and my 7 bros out of houston ok? 10300 to spend
what can we find in puebla",houston,puebla,,,10300
8922,5.0,True,,3,a_definir_apres_selection,how about houston to sacramento,houston,sacramento,,,
8925,5.0,True,book,1,a_definir_apres_selection,i have got some time off work for the first time in freakin YEARS and i need a vacation. screw the budget i wanna go to nagoya from september 8 until the 29,,nagoya,september 8,29,-1
8927,5.0,True,,4,a_definir_apres_selection,phoenix,phoenix,,,,
8929,5.0,True,,4,a_definir_apres_selection,what about to vancouver?,,vancouver,,,
8931,5.0,True,,4,a_definir_apres_selection,cool not bad. ahh before i book that little getaway whats in tampa,,tampa,,,
8935,5.0,True,book,5,a_definir_apres_selection,".hi.........i need a trip..
2 go.",,,,,
8937,5.0,True,,4,a_definir_apres_selection,.....i live in detroit by the creek...,detroit,,,,
8939,5.0,True,,4,a_definir_apres_selection,detroit is where i live. and my 4 grandkids will come with me............,detroit,,,,
8943,5.0,True,,4,a_definir_apres_selection,.....se.....september first is wen,,,september first,,
8945,5.0,True,,4,a_definir_apres_selection,o no.ok... I want to go to ulsan,,ulsan,,,
8947,5.0,True,,4,a_definir_apres_selection,"...this is no fun...........vancouver, please",,vancouver,,,
8950,2.0,True,book,0,a_definir_apres_selection,"Hello. I've received an offer of temporary employment from a global ad agency. I am currently trying to determine which office to work in
Which is entirely predicated on the selection of travel packages that you can offer me
My point of departure is Barcelona ""Look at flights to Manas please.
It must be between Aug 31 and Sep 16
It must also be less than 1900""",Barcelona,Manas,Aug 31,Sep 16,1900
8952,2.0,True,,4,a_definir_apres_selection,How disappointing. Proceed to look at flights to Paris,,Paris,,,
8956,2.0,True,,4,a_definir_apres_selection,I'm not done looking yet. I also want to know about your offerings to San Jose,,San Jose,,,
8960,2.0,True,,5,a_definir_apres_selection,I would like to know more about the amenities please.,,,,,
8962,2.0,True,,5,a_definir_apres_selection,I don't believe that either are amenities.,,,,,
8974,3.0,True,book,4,a_definir_apres_selection,9 tickets 2 leon pls,,leon,,,
8976,3.0,True,,5,a_definir_apres_selection,6 of them are,,,,,
8978,3.0,True,,4,a_definir_apres_selection,punta cana,punta cana,,,,
8980,3.0,True,,4,a_definir_apres_selection,25 thousand,,,,,25 thousand
8985,5.0,True,book,3,a_definir_apres_selection,"san antonio i live in. i go to anywehere
i spend 4 thousand dollars plus more 300 dollars",san antonio,,,,4 thousand dollars plus more 300 dollars
8987,5.0,True,,3,a_definir_apres_selection,until september of ninth but not before i will leave for 3 in september as well too please,,,3 in september,september of ninth,
8989,5.0,True,,5,a_definir_apres_selection,6 is math answer,,,,,
8997,5.0,True,,5,a_definir_apres_selection,price ?,,,,,
9000,4.0,True,book,2,a_definir_apres_selection,"if you knew who you were talking to you would be shamed of addressing me with such a generic title…...but im trying to book a trip on the low so i won’t ruin your day with that information.
I want to go to Salvador and leave form Buenos Aires. Find me the best thing money can buy",Buenos Aires,Salvador,,,-1
9002,4.0,True,,5,a_definir_apres_selection,i need a higher ranking,,,,,
9004,4.0,True,,4,a_definir_apres_selection,find me something in Chicago then,,Chicago,,,
9006,4.0,True,book,3,a_definir_apres_selection,get me from mexicoh city to birmingham,mexicoh city,birmingham,,,
9008,4.0,True,book,3,a_definir_apres_selection,"How much would it cost to get to Guadalajara from Sydney
No dates in mind",Sydney,Guadalajara,,,
9010,4.0,True,,5,a_definir_apres_selection,Just me,,,,,
9018,4.0,True,,4,a_definir_apres_selection,Would I be better off looking in Vancouver then?,,Vancouver,,,
9024,4.0,True,,5,a_definir_apres_selection,What are the costs?,,,,,
9027,4.0,True,book,2,a_definir_apres_selection,"Going to Buenos Aires. Getting out of Montreal for my bday
No budget, don’t care about the date cause my bday is every day
5 stars minimum",Montreal,Buenos Aires,,,-1
9029,4.0,True,,4,a_definir_apres_selection,Fine we’ll go to Chicago,,Chicago,,,
9031,4.0,True,,4,a_definir_apres_selection,"Fortaleza
5 stars",,Fortaleza,,,
9033,4.0,True,book,4,a_definir_apres_selection,Hey! I'm looking to book a trip to Naples,,Naples,,,
9035,4.0,True,,4,a_definir_apres_selection,San Francisco,San Francisco,,,,
9037,4.0,True,,4,a_definir_apres_selection,Maximum $5200 for 18 days,,,,,$5200
9039,4.0,True,,4,a_definir_apres_selection,It doesn't really matter,,,-1,,
9043,4.0,True,,5,a_definir_apres_selection,With my wife and son,,,,,
